# settlement table, config default
input	backtrack	lookahead1	lookahead2	lookahead3	lookahead4	outcome	joint	provenance
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	uni200C space periodcentered	-	-	-	qsAh.hapax.en-y0	-	
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsAwe qsBay qsDay qsEight qsEt qsIt qsJai qsNo qsOx qsOy	-	-	-	qsAh.hapax.en-y0.ex-y5	joint	
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsDay_qsUtter qsJai_qsUtter	-	-	-	qsAh.hapax.en-y0.ex-y5	joint	
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsFee	uni200C space periodcentered	-	-	qsAh.hapax.en-y0.ex-y5	-	
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsFee	qsRoe	qsNo	uni200C space periodcentered	qsAh.hapax.en-y0	-	prefer applied: glyph_data/runes/qsFee.yaml:policy.prefer[0]
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsFee	qsRoe	qsNo	qsOy	qsAh.hapax.en-y0.ex-y5	-	
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsFee	qsRoe	qsNo	-	qsAh.hapax.en-y0	-	prefer applied: glyph_data/runes/qsFee.yaml:policy.prefer[0]
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsFee	qsRoe	uni200C space periodcentered	-	qsAh.hapax.en-y0	-	prefer applied: glyph_data/runes/qsFee.yaml:policy.prefer[0]
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsFee	qsRoe	-	-	qsAh.hapax.en-y0	-	prefer applied: glyph_data/runes/qsFee.yaml:policy.prefer[0]
qsAh	qsAwe.hapax.en-y5.ex-y0 qsAwe.hapax.en-y5.ex-y0.en-ext-1 qsAwe.hapax.ex-y0 qsAwe.hapax.ex-y0.locked qsBay.hapax.en-y5.ex-y0 qsBay.hapax.ex-y0 qsBay.hapax.ex-y0.locked qsDay.full.en-y5.ex-y0 qsDay.full.ex-y0 qsDay.full.ex-y0.locked qsDay.half.en-y0.ex-y0 qsDay.half.en-y0.ex-y0.en-ext-1 qsEight.normal-sized-loop.en-y5.ex-y0 qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1 qsEight.normal-sized-loop.ex-y0 qsEight.normal-sized-loop.ex-y0.locked qsEt.hapax.en-y5.ex-y0 qsEt.hapax.en-y5.ex-y0.en-ext-1 qsEt.hapax.ex-y0 qsEt.hapax.ex-y0.locked qsGay.hapax.en-y5.ex-y0 qsGay.hapax.ex-y0 qsGay.hapax.ex-y0.locked qsIt.hapax.en-y5.ex-y0.ex-ext-1 qsIt.hapax.ex-y0 qsIt.hapax.ex-y0.locked qsKey.hapax.en-y8.ex-y0 qsKey.hapax.ex-y0 qsKey.hapax.ex-y0.locked qsMay.grounded-loop.en-y5.ex-y0 qsMay.grounded-loop.ex-y0 qsMay.grounded-loop.ex-y0.locked qsNo.flipped.en-y0.ex-y0 qsNo.flipped.ex-y0 qsNo.flipped.ex-y0.locked qsOoze.hapax.en-y0.ex-y0 qsOoze.hapax.ex-y0 qsOoze.hapax.ex-y0.locked qsOx.hapax.en-y5.ex-y0 qsOx.hapax.en-y5.ex-y0.en-ext-1 qsOx.hapax.ex-y0 qsOx.hapax.ex-y0.locked qsOy.hapax.en-y5.ex-y0 qsOy.hapax.ex-y0 qsOy.hapax.ex-y0.locked qsPea.full.en-y5.ex-y0 qsPea.full.en-y6.ex-y0 qsPea.full.ex-y0 qsPea.full.ex-y0.locked qsRoe.hapax.en-y5.ex-y0 qsRoe.hapax.en-y5.ex-y0.en-con-1 qsRoe.hapax.en-y5.ex-y0.en-ext-1 qsRoe.hapax.ex-y0 qsRoe.hapax.ex-y0.locked qsTea.full.en-y8.ex-y0 qsTea.full.ex-y0 qsTea.full.ex-y0.locked qsTea_qsOy.hapax.ex-y0 qsUtter.alternate.en-y5.ex-y0 qsUtter.alternate.ex-y0 qsUtter.alternate.ex-y0.locked	qsFee	qsUtter	qsTea	uni200C space periodcentered	qsAh.hapax.en-y0	-	prefer applied: glyph_data/runes/qsFee.yaml:policy.prefer[0]
